"user_id","total_orders","lifetime_value","first_purchase_ts","last_purchase_ts"
"4961387d","1","384.00","2019-04-15","2019-04-15"
"a2918ecc","1","384.00","2019-05-01","2019-05-01"
"5,80E+90","1","384.00","2019-07-16","2019-07-16"
"4e98b529","1","384.00","2020-08-18","2020-08-18"
"ffebfe15","1","384.00","2019-06-15","2019-06-15"
"8b7b3ef7","1","384.00","2019-08-03","2019-08-03"
"ddd4a814","1","384.00","2020-07-12","2020-07-12"
"328a014c","1","384.00","2019-07-21","2019-07-21"
"de3011fe","1","384.00","2019-08-06","2019-08-06"
"954d6026","1","384.00","2020-07-09","2020-07-09"
"2b818473","1","384.00","2019-07-07","2019-07-07"
"bce04426","1","383.80","2020-04-16","2020-04-16"
"3317053a","1","383.44","2021-01-06","2021-01-06"
"bc33b204","2","383.39","2020-05-09","2021-02-26"
"5a318062","1","383.03","2021-02-13","2021-02-13"
"537cf895","1","382.82","2020-12-12","2020-12-12"
"3691938f","1","382.68","2019-12-28","2019-12-28"
"ad07760c","1","382.22","2019-06-28","2019-06-28"
"b5598180","1","382.04","2019-08-01","2019-08-01"
"5838327c","1","381.78","2019-04-20","2019-04-20"
"358636a1","1","381.69","2020-12-01","2020-12-01"
"116d9469","2","381.58","2019-11-20","2019-11-20"
"d0e9d546","1","381.50","2020-12-16","2020-12-16"
"35c8618c","1","381.48","2021-01-12","2021-01-12"
"72fc8dcb","1","381.46","2020-08-19","2020-08-19"
"438a78cc","1","381.46","2019-12-28","2019-12-28"
"09cc8127","1","381.31","2020-08-27","2020-08-27"
"67b2a748","1","381.23","2020-06-12","2020-06-12"
"ec0168bc","1","380.80","2020-04-24","2020-04-24"
"7d92e95b","1","380.42","2019-03-19","2019-03-19"
"12a36202","2","380.16","2019-09-03","2019-09-09"
"ea8e0c93","1","379.66","2021-02-11","2021-02-11"
"11745dd5","1","379.51","2021-02-09","2021-02-09"
"04b52508","1","379.48","2020-10-17","2020-10-17"
"655cf295","1","379.45","2019-09-08","2019-09-08"
"feae0ad0","1","379.38","2019-03-06","2019-03-06"
"1dc957e3","1","379.16","2020-07-09","2020-07-09"
"1cf973ec","1","378.97","2019-11-23","2019-11-23"
"440a68d7","1","378.96","2020-02-20","2020-02-20"
"21515984","1","378.94","2020-03-28","2020-03-28"
"75c6bee5","1","378.82","2021-02-12","2021-02-12"
"2e41b7c8","1","378.74","2020-11-26","2020-11-26"
"1099777","1","378.68","2021-01-28","2021-01-28"
"26b60088","1","378.15","2019-04-23","2019-04-23"
"1aadf4a7","1","378.10","2020-08-07","2020-08-07"
"c96a8705","2","377.92","2021-01-30","2021-01-30"
"ba9bf80e","1","377.00","2020-03-31","2020-03-31"
"aa3b162a","1","376.90","2020-03-16","2020-03-16"
"c11d5331","1","376.90","2020-07-28","2020-07-28"
"ff7b8d51","1","376.86","2021-02-17","2021-02-17"
"09ac1900","1","376.84","2019-10-17","2019-10-17"
"94e92016","1","376.79","2020-07-21","2020-07-21"
"8a10e9bf","1","376.52","2020-07-09","2020-07-09"
"1a5e28fc","1","376.49","2020-02-26","2020-02-26"
"f5469701","1","376.49","2020-02-22","2020-02-22"
"e6a8ab6b","1","376.49","2020-03-25","2020-03-25"
"3014cea9","2","376.36","2020-03-18","2020-08-20"
"1b96278d","2","376.30","2021-01-04","2021-01-04"
"4ca71d41","2","376.30","2021-01-20","2021-01-20"
"bb19987f","2","376.30","2020-12-21","2020-12-21"
"ed7d2bd0","2","376.30","2021-01-26","2021-01-26"
"8867750","1","376.16","2019-08-05","2019-08-05"
"46d9e594","1","376.12","2019-04-07","2019-04-07"
"2342abb3","1","375.98","2020-03-27","2020-03-27"
"cd500b3e","1","375.80","2019-08-04","2019-08-04"
"4fec50a9","2","375.54","2019-11-19","2019-11-19"
"810bfdd0","2","375.54","2020-12-20","2020-12-20"
"7efe7516","1","375.52","2020-10-29","2020-10-29"
"e8f4f34b","1","375.06","2019-01-19","2019-01-19"
"a54e56f1","1","375.05","2020-04-22","2020-04-22"
"302c4749","2","374.82","2020-05-21","2020-06-11"
"83762aca","1","374.72","2020-02-01","2020-02-01"
"d1bf172f","1","374.70","2019-07-13","2019-07-13"
"3bf73743","1","374.56","2020-07-31","2020-07-31"
"2dd9e8da","1","374.51","2019-10-23","2019-10-23"
"42c0bccf","1","373.68","2020-03-08","2020-03-08"
"e1a08612","1","373.66","2020-05-26","2020-05-26"
"af30a1d4","1","372.62","2021-01-14","2021-01-14"
"0e5011d7","1","372.59","2021-02-25","2021-02-25"
"d2b5a71b","1","372.26","2020-12-11","2020-12-11"
"daaecb67","1","372.20","2019-05-11","2019-05-11"
"62b4bdd4","1","371.90","2020-03-25","2020-03-25"
"541751db","1","371.77","2020-03-14","2020-03-14"
"69cefe80","1","371.38","2020-08-04","2020-08-04"
"27ff2c05","1","371.05","2020-02-06","2020-02-06"
"a7921235","1","371.05","2020-03-01","2020-03-01"
"0fcf22c6","1","371.00","2020-02-24","2020-02-24"
"10f8ffe0","1","370.94","2020-11-23","2020-11-23"
"c8cb02bc","1","370.92","2020-04-28","2020-04-28"
"58c66f8f","1","370.62","2020-05-22","2020-05-22"
"382d6188","1","370.60","2019-06-12","2019-06-12"
"c233e74a","1","370.28","2019-01-28","2019-01-28"
"31314f86","1","369.95","2020-11-05","2020-11-05"
"324dbbed","1","369.81","2020-03-31","2020-03-31"
"267f51dd","2","369.80","2020-12-24","2020-12-24"
"6a0bb133","2","369.80","2021-01-22","2021-01-22"
"52209620","2","369.80","2020-12-25","2020-12-25"
"130140f0","2","369.80","2021-01-08","2021-01-08"
"ff1edc26","2","369.80","2020-12-20","2020-12-20"
"bc01ccb7","2","369.80","2020-12-23","2020-12-23"
"7a662794","1","369.78","2020-02-27","2020-02-27"
"dfffdc1f","1","369.57","2019-11-25","2019-11-25"
"cb4c29c4","1","369.28","2020-02-27","2020-02-27"
"92cc9d7c","2","368.97","2020-04-08","2020-05-27"
"ca96c7d2","1","368.61","2020-06-13","2020-06-13"
"18e6bf45","1","368.61","2020-04-21","2020-04-21"
"9284735d","1","368.61","2020-05-04","2020-05-04"
"10b8a636","1","368.61","2020-05-19","2020-05-19"
"80564ebf","1","368.51","2020-10-17","2020-10-17"
"a3ac3bcf","1","368.51","2020-11-22","2020-11-22"
"f32fb5bd","1","368.36","2019-08-23","2019-08-23"
"eb23dac1","1","368.28","2019-07-19","2019-07-19"
"ea6ef925","1","368.17","2021-01-11","2021-01-11"
"cdc8002c","1","368.10","2020-10-27","2020-10-27"
"038089f0","1","367.98","2020-03-16","2020-03-16"
"720d621c","1","367.98","2020-06-06","2020-06-06"
"0a62beb1","1","367.96","2019-05-03","2019-05-03"
"2e751c80","1","367.56","2019-03-21","2019-03-21"
"c708b521","1","367.54","2019-10-24","2019-10-24"
"41a906c7","1","367.11","2020-07-08","2020-07-08"
"5c6ff79c","1","367.06","2019-09-07","2019-09-07"
"273af619","1","366.98","2019-07-07","2019-07-07"
"c6dee047","1","366.89","2020-12-11","2020-12-11"
"1f52fb4b","1","366.39","2021-01-31","2021-01-31"
"123d3895","1","366.38","2019-01-28","2019-01-28"
"cd52291d","1","366.16","2019-12-31","2019-12-31"
"6d329506","1","366.02","2020-02-18","2020-02-18"
"830bcccc","1","365.94","2019-10-09","2019-10-09"
"d856a839","1","365.86","2020-02-07","2020-02-07"
"a89d8973","1","365.86","2020-09-25","2020-09-25"
"3c3aaf56","1","365.70","2020-05-25","2020-05-25"
"4e794fb2","1","365.68","2020-03-21","2020-03-21"
"40b81f44","1","365.68","2020-07-26","2020-07-26"
"52a51df9","1","365.34","2019-04-15","2019-04-15"
"52826c15","1","365.34","2019-10-14","2019-10-14"
"6b6577e8","2","365.32","2020-11-18","2020-11-18"
"e72bca86","1","365.24","2020-03-21","2020-03-21"
"edb247fe","1","365.24","2019-11-24","2019-11-24"
"9204eebc","1","365.08","2019-02-27","2019-02-27"
"ce3bd150","2","364.93","2019-01-17","2020-02-12"
"a43328c9","1","364.70","2020-04-30","2020-04-30"
"5139d298","1","364.32","2019-11-09","2019-11-09"
"698a8d93","1","364.22","2019-09-25","2019-09-25"
"8b40c518","1","364.16","2020-11-21","2020-11-21"
"e8e05cfc","1","364.16","2020-04-15","2020-04-15"
"896a67eb","1","363.60","2019-04-21","2019-04-21"
"a9865f08","1","363.52","2019-01-28","2019-01-28"
"ea9c8115","1","363.43","2019-08-07","2019-08-07"
"39a44fef","1","363.40","2019-11-13","2019-11-13"
"7ad9ef60","1","363.40","2019-09-02","2019-09-02"
"d11dfc4d","1","363.11","2020-01-22","2020-01-22"
"54cd692c","1","362.96","2019-08-12","2019-08-12"
"28827d6d","1","362.72","2019-11-05","2019-11-05"
"a84e3c0e","1","362.55","2020-03-25","2020-03-25"
"433e2462","2","362.04","2020-11-25","2020-11-25"
"f9f71e9f","2","362.04","2020-12-30","2020-12-30"
"879d4944","2","362.04","2020-12-10","2020-12-10"
"45221a41","1","361.86","2020-07-27","2020-07-27"
"4beb2ca1","1","361.86","2019-01-01","2019-01-01"
"080d247f","2","361.82","2019-02-26","2020-04-14"
"37a79980","1","361.58","2020-03-13","2020-03-13"
"ae9cdb7b","1","361.38","2020-05-19","2020-05-19"
"25b1a4c4","1","361.14","2020-05-28","2020-05-28"
"85fa46c0","1","361.08","2020-04-12","2020-04-12"
"0b42d6f0","1","360.78","2020-08-14","2020-08-14"
"53bfdfec","1","360.78","2020-11-16","2020-11-16"
"0542100d","1","360.72","2020-09-11","2020-09-11"
"1de22cda","1","360.22","2020-10-06","2020-10-06"
"a6ff6556","1","360.15","2019-01-20","2019-01-20"
"92707998","1","360.00","2020-08-13","2020-08-13"
"3b84829c","1","360.00","2020-02-02","2020-02-02"
"86af4858","1","360.00","2020-03-16","2020-03-16"
"acc64554","1","360.00","2020-03-30","2020-03-30"
"66e903ac","1","360.00","2020-02-16","2020-02-16"
"7cd99ce0","1","360.00","2019-03-23","2019-03-23"
"bd02dbf7","1","360.00","2019-10-05","2019-10-05"
"9fc08758","1","360.00","2020-07-01","2020-07-01"
"e6822249","1","360.00","2020-10-16","2020-10-16"
"96144a21","1","360.00","2020-04-07","2020-04-07"
"af4988af","1","360.00","2021-01-02","2021-01-02"
"0b8573c8","1","360.00","2020-12-17","2020-12-17"
"800a597f","1","360.00","2019-07-21","2019-07-21"
"2106aaf1","1","360.00","2020-03-25","2020-03-25"
"39a91c24","1","360.00","2020-08-07","2020-08-07"
"b905317d","1","360.00","2020-12-24","2020-12-24"
"ac5f11af","1","360.00","2020-11-19","2020-11-19"
"00dbcf07","1","360.00","2020-12-04","2020-12-04"
"4097a091","1","360.00","2020-11-29","2020-11-29"
"5201dd31","1","360.00","2020-04-27","2020-04-27"
"14450856","1","360.00","2020-06-10","2020-06-10"
"0bf32e80","1","360.00","2020-07-31","2020-07-31"
"64349b97","1","360.00","2020-05-29","2020-05-29"
"55b21137","1","360.00","2020-05-24","2020-05-24"
"a7fd0798","1","360.00","2020-05-11","2020-05-11"
"954ac409","1","360.00","2019-10-30","2019-10-30"
"16a26e27","1","360.00","2019-11-20","2019-11-20"
"4fbb540e","1","360.00","2019-09-02","2019-09-02"
"160108c3","1","360.00","2020-05-18","2020-05-18"
"3a79087b","1","360.00","2020-09-30","2020-09-30"
"948c7454","1","360.00","2020-04-12","2020-04-12"
"ef0b1740","1","360.00","2020-06-21","2020-06-21"
"2b0f991a","1","360.00","2020-04-13","2020-04-13"
"517e5195","1","359.98","2019-04-20","2019-04-20"
"fde47f11","1","359.98","2020-03-12","2020-03-12"
"f137cb50","1","359.98","2019-08-02","2019-08-02"
"e7ceac77","1","359.98","2020-11-29","2020-11-29"
"e5d1866b","1","359.98","2020-03-06","2020-03-06"
"de9d6811","1","359.98","2020-04-25","2020-04-25"
"dd4687cd","1","359.98","2020-04-09","2020-04-09"
"d246eca3","1","359.98","2019-06-11","2019-06-11"
"c7332bdc","1","359.98","2019-04-22","2019-04-22"
"ba09f485","1","359.98","2020-11-10","2020-11-10"
"ab00409e","1","359.98","2019-10-19","2019-10-19"
"9ea91076","1","359.98","2020-03-17","2020-03-17"
"9863af8e","1","359.98","2019-04-14","2019-04-14"
"8d61ad01","1","359.98","2019-12-26","2019-12-26"
"7,38E+06","1","359.98","2019-09-20","2019-09-20"
"47a8a836","1","359.98","2019-01-17","2019-01-17"
"536fe1a9","1","359.98","2019-08-30","2019-08-30"
"d82bf9aa","1","359.95","2020-04-10","2020-04-10"
"a78aa0e5","1","359.95","2020-06-05","2020-06-05"
"3923724","1","359.56","2019-01-02","2019-01-02"
"6800dc0c","1","359.47","2020-11-05","2020-11-05"
"57d8125a","1","359.40","2020-02-19","2020-02-19"
"f3512295","1","359.31","2020-11-07","2020-11-07"
"94626aa3","1","359.22","2020-09-03","2020-09-03"
"e8ee5408","1","358.46","2019-01-01","2019-01-01"
"5a4c37d6","2","358.44","2021-01-06","2021-01-06"
"33f765db","1","358.35","2019-05-27","2019-05-27"
"dd869003","1","358.28","2020-05-18","2020-05-18"
"d4386f96","1","358.21","2020-04-22","2020-04-22"
"78612847","1","358.06","2020-05-25","2020-05-25"
"cc00e4cc","1","358.06","2019-09-30","2019-09-30"
"c272976b","1","357.91","2020-06-06","2020-06-06"
"7b89f6ac","1","357.80","2020-10-03","2020-10-03"
"4a72ec9f","1","357.68","2019-01-09","2019-01-09"
"5bf1bfad","1","357.52","2020-06-07","2020-06-07"
"79137681","1","357.36","2020-06-22","2020-06-22"
"4c206ba5","1","357.24","2020-03-01","2020-03-01"
"0ba4c399","1","357.24","2020-05-12","2020-05-12"
"ee10552d","1","357.15","2019-11-21","2019-11-21"
"57f26b8e","1","357.14","2019-06-11","2019-06-11"
"439156b1","1","357.10","2020-08-26","2020-08-26"
"9a019c6c","1","357.00","2020-05-12","2020-05-12"
"1ce417d7","1","357.00","2020-03-21","2020-03-21"
"a819aec4","1","357.00","2020-05-16","2020-05-16"
"58bf8ad7","1","356.92","2019-12-06","2019-12-06"
"d7666f93","1","356.90","2019-08-18","2019-08-18"
"dc4cb03c","2","356.80","2021-01-30","2021-01-30"
"7659efc6","1","356.52","2019-10-16","2019-10-16"
"561c756e","1","356.41","2019-04-04","2019-04-04"
"71904a83","1","356.00","2020-04-11","2020-04-11"
"4bf4c3ef","1","355.66","2020-05-20","2020-05-20"
"0e6bcf3a","1","355.16","2019-11-17","2019-11-17"
"b967f44d","1","355.11","2020-03-04","2020-03-04"
"869439d8","1","355.11","2020-04-06","2020-04-06"
"9cfe596b","1","355.11","2020-05-12","2020-05-12"
"0592c70c","1","355.11","2020-06-07","2020-06-07"
"dc374937","1","355.11","2020-02-19","2020-02-19"
"7727ad90","1","355.11","2020-04-02","2020-04-02"
"83ea7882","1","355.11","2020-03-14","2020-03-14"
"b06f5094","1","355.11","2020-03-13","2020-03-13"
"ce65f226","1","355.11","2020-04-18","2020-04-18"
"aca3b9ab","1","355.11","2020-05-08","2020-05-08"
"cbd1599b","1","354.76","2019-03-01","2019-03-01"
"19bd577c","1","354.68","2019-05-30","2019-05-30"
"909b2a39","1","354.50","2019-09-30","2019-09-30"
"a82059ab","1","354.32","2019-07-10","2019-07-10"
"d8d007f3","1","354.26","2019-08-26","2019-08-26"
"816614d6","1","354.22","2019-05-16","2019-05-16"
"52a39bf0","2","354.22","2020-08-28","2020-08-28"
"15bdb021","2","354.22","2019-11-21","2019-11-21"
"08ee8ec0","2","354.22","2020-06-27","2020-06-27"
"ae311603","2","354.22","2019-11-24","2019-11-24"
"c8edab7a","2","354.22","2019-12-18","2019-12-18"
"84a0ee2f","1","354.22","2019-12-22","2019-12-22"
"49cb2e34","1","353.98","2020-11-28","2020-11-28"
"70671853","1","353.88","2020-09-18","2020-09-18"
"7dc15fa5","1","353.88","2020-05-19","2020-05-19"
"1e85f860","1","353.88","2020-05-22","2020-05-22"
"d873033f","1","353.88","2019-01-09","2019-01-09"
"5939f701","1","353.78","2019-06-16","2019-06-16"
"4bcc9306","1","353.42","2019-04-05","2019-04-05"
"7c6ddc03","1","353.34","2019-06-17","2019-06-17"
"28ed3139","1","353.22","2020-11-05","2020-11-05"
"559aa2be","1","353.08","2019-03-01","2019-03-01"
"e15160bd","1","352.96","2020-12-21","2020-12-21"
"31356a70","1","352.86","2019-11-05","2019-11-05"
"6944ea39","1","352.69","2019-04-05","2019-04-05"
"351b04ce","2","352.68","2019-05-01","2019-08-24"
"5b00a6fb","1","352.62","2019-10-17","2019-10-17"
"13c767f9","1","352.40","2019-04-13","2019-04-13"
"31150108","1","352.37","2020-03-22","2020-03-22"
"bdabff20","1","352.16","2020-06-02","2020-06-02"
"81fdea1c","3","352.07","2019-04-07","2020-12-19"
"dca14877","1","351.94","2020-08-10","2020-08-10"
"e50b4860","1","351.94","2020-10-28","2020-10-28"
"a4d25800","1","351.94","2020-09-14","2020-09-14"
"527755a0","1","351.94","2019-12-22","2019-12-22"
"e228a259","1","351.89","2020-05-07","2020-05-07"
"d561324d","1","351.58","2020-09-15","2020-09-15"
"d537cf32","1","351.55","2020-02-04","2020-02-04"
"875174fe","2","351.48","2020-09-24","2020-09-24"
"f152ea9f","2","351.48","2020-09-22","2020-09-22"
"98ad8d87","1","351.39","2020-02-03","2020-02-03"
"93901b6c","1","351.10","2020-10-27","2020-10-27"
"a028351a","1","351.02","2020-03-26","2020-03-26"
"178050dc","1","350.76","2020-12-13","2020-12-13"
"24280780","1","350.72","2019-11-06","2019-11-06"
"f3182f2e","1","350.47","2019-11-13","2019-11-13"
"42a177ea","2","350.44","2020-09-15","2020-09-15"
"4d6ebcd3","2","350.44","2020-07-30","2020-07-30"
"0c33e6c0","2","350.44","2020-08-10","2020-08-10"
"16a1ee05","2","350.44","2020-08-29","2020-08-29"
"fa2da8f7","2","350.44","2020-08-03","2020-08-03"
"321d7d84","1","350.20","2020-02-20","2020-02-20"
"685b278c","2","350.20","2019-01-20","2019-01-20"
"7d0d53b8","1","350.10","2019-08-12","2019-08-12"
"201addf7","1","349.93","2020-09-07","2020-09-07"
"427094ed","2","349.92","2019-09-30","2019-09-30"
"8d9e06e3","2","349.92","2019-12-10","2019-12-10"
"16ef0806","2","349.92","2019-09-29","2019-09-29"
"4f561c26","1","349.91","2019-02-15","2019-02-15"
"7d676abf","1","349.78","2020-10-12","2020-10-12"
"356697d8","1","349.74","2020-06-14","2020-06-14"
"4dc9a500","1","349.23","2019-11-23","2019-11-23"
"27b9b1de","1","349.20","2019-07-04","2019-07-04"
"dec90a93","1","348.97","2020-03-19","2020-03-19"
"c70072ed","1","348.82","2020-08-05","2020-08-05"
"ce27daa4","2","348.82","2019-05-06","2021-01-19"
"90ef6ad0","1","348.72","2020-03-09","2020-03-09"
"da824758","1","348.61","2019-12-01","2019-12-01"
"f7691bc6","1","348.48","2020-11-19","2020-11-19"
"760a93c3","1","348.21","2020-08-08","2020-08-08"
"0a3856a2","1","348.19","2020-10-13","2020-10-13"
"1fdbd2ea","1","348.19","2020-10-26","2020-10-26"
"0101d97c","1","348.06","2019-07-21","2019-07-21"
"31a806b3","1","347.90","2019-11-07","2019-11-07"
"2452c38f","1","347.76","2020-03-31","2020-03-31"
"f1835012","1","347.53","2020-06-11","2020-06-11"
"d024b580","1","347.44","2020-10-15","2020-10-15"
"134fc032","1","347.44","2019-01-20","2019-01-20"
"d8efcd59","1","347.31","2020-10-12","2020-10-12"
"ef4b9f8e","1","347.24","2020-03-21","2020-03-21"
"64cf9c29","1","347.22","2020-05-31","2020-05-31"
"a20f2778","1","347.16","2020-06-02","2020-06-02"
"981f4fda","1","347.16","2020-06-11","2020-06-11"
"47509123","1","347.09","2020-08-18","2020-08-18"
"bf8e7ff8","1","346.97","2020-04-20","2020-04-20"
"75651807","1","346.92","2020-10-15","2020-10-15"
"4a37a2d9","1","346.52","2019-02-14","2019-02-14"
"7cc9021d","1","346.32","2019-09-05","2019-09-05"
"0b4a2916","1","345.92","2019-12-19","2019-12-19"
"83dfb6a6","1","345.72","2020-04-15","2020-04-15"
"79ed7b3f","1","345.71","2020-09-12","2020-09-12"
"d39e15a6","1","345.69","2019-07-10","2019-07-10"
"aff7d67b","1","345.04","2019-06-16","2019-06-16"
"6492a360","2","345.02","2021-01-22","2021-01-22"
"cab4437f","1","344.99","2020-04-02","2020-04-02"
"91515fda","1","344.99","2020-05-14","2020-05-14"
"8d00f0a9","1","344.99","2020-04-16","2020-04-16"
"b1b736e8","1","344.70","2020-06-19","2020-06-19"
"84da3baa","1","344.70","2020-06-07","2020-06-07"
"47bbff5e","2","344.20","2019-08-14","2019-08-14"
"f186c456","2","344.20","2019-07-13","2019-07-13"
"6d07d6f1","1","343.82","2020-11-16","2020-11-16"
"6806a9be","1","343.76","2020-07-10","2020-07-10"
"9521d3c7","1","343.68","2020-02-29","2020-02-29"
"bfba16a2","1","343.56","2020-11-22","2020-11-22"
"49087ca8","1","343.30","2020-04-06","2020-04-06"
"2e547dd5","2","343.30","2020-08-25","2020-08-25"
"96772948","2","343.30","2020-08-20","2020-08-20"
"02ab8365","1","343.22","2019-05-28","2019-05-28"
"01985a05","1","342.76","2020-04-13","2020-04-13"
"dbb757d1","1","342.43","2020-10-26","2020-10-26"
"de39219d","1","342.06","2019-10-13","2019-10-13"
"2a9a0e97","1","341.88","2019-05-22","2019-05-22"
"1b9b5dda","1","341.80","2019-12-04","2019-12-04"
"6098c9e7","1","341.76","2019-06-29","2019-06-29"
"b9358353","1","341.57","2019-07-20","2019-07-20"
"b686cc3b","1","341.54","2019-04-03","2019-04-03"
"7dda109c","1","341.37","2020-06-16","2020-06-16"
"be51f446","1","341.30","2020-06-10","2020-06-10"
"10b13b88","1","341.30","2020-03-18","2020-03-18"
"e9629864","1","341.01","2019-08-14","2019-08-14"
"bed8c7c3","1","341.00","2021-01-23","2021-01-23"
"5fc08596","1","340.89","2019-11-22","2019-11-22"
"0198f1ba","1","340.57","2019-02-11","2019-02-11"
"d6cb1465","1","340.54","2019-01-04","2019-01-04"
"800172c9","1","340.54","2020-04-02","2020-04-02"
"15c0809b","1","340.08","2020-12-02","2020-12-02"
"412979f9","1","340.00","2019-07-16","2019-07-16"
"6fb23b04","1","339.83","2020-04-19","2020-04-19"
