"user_id","total_orders","lifetime_value","customer_segment"
"559baa9c","1","168.00","1 order"
"55a222e8","1","196.85","1 order"
"55a7a116","1","454.21","1 order"
"55af96ed","1","1051.31","1 order"
"55b0862d","1","168.12","1 order"
"55b21137","1","360.00","1 order"
"55b41fec","1","1198.00","1 order"
"55b7a757","1","24.00","1 order"
"55b7dbdf","1","143.02","1 order"
"55bc0591","1","24.00","1 order"
"55bd04e4","1","152.51","1 order"
"55c81c0b","1","177.11","1 order"
"55c90449","1","25.05","1 order"
"55cc50fb","1","20.84","1 order"
"55ce8b9c","1","168.00","1 order"
"55cf6a6f","1","25.47","1 order"
"55d05bad","1","480.00","1 order"
"55d4f80a","1","168.00","1 order"
"55d8ab29","1","153.81","1 order"
"55dad589","1","173.62","1 order"
"55dd2425","1","297.57","1 order"
"55e0c7e9","1","149.90","1 order"
"55e45b22","1","542.50","1 order"
"55e4e59a","1","873.58","1 order"
"55e8c959","1","24.94","1 order"
"55eb2172","1","1699.91","1 order"
"55f8916a","1","139.09","1 order"
"55ff94c4","2","317.58","2-3 orders"
"56015a5a","1","1647.90","1 order"
"560389b6","1","153.39","1 order"
"560b13ac","1","142.80","1 order"
"560c2b50","1","168.00","1 order"
"5610461d","2","480.00","2-3 orders"
"561c756e","1","356.41","1 order"
"561d2bfb","1","168.00","1 order"
"5620045e","1","24.00","1 order"
"562416bb","1","138.02","1 order"
"5626b13a","1","126.00","1 order"
"5627e9d7","1","148.05","1 order"
"56286a45","1","22.88","1 order"
"562cf72d","1","168.00","1 order"
"562e0f23","1","135.84","1 order"
"563754cd","1","148.35","1 order"
"56379f3e","1","120.98","1 order"
"563ce1f7","1","151.81","1 order"
"563f3664","1","49.98","1 order"
"5645f1ff","1","149.03","1 order"
"564c05db","1","1198.00","1 order"
"564dd0cc","1","155.42","1 order"
"565d11a0","1","193.19","1 order"
"56638d34","1","160.61","1 order"
"56646293","1","24.00","1 order"
"56680a73","1","24.00","1 order"
"56710b31","1","49.98","1 order"
"5671ea1f","1","21.46","1 order"
"5674675","1","167.98","1 order"
"5679b20e","1","168.00","1 order"
"5679c848","1","1034.54","1 order"
"5682f28d","1","22.03","1 order"
"5683e957","1","18.34","1 order"
"5687123e","1","521.41","1 order"
"568bd780","1","401.53","1 order"
"568d326b","1","168.00","1 order"
"5692e0e1","1","19.42","1 order"
"569490f0","1","192.00","1 order"
"569a722b","1","24.00","1 order"
"569cdb41","1","22.10","1 order"
"56a5bd47","1","132.11","1 order"
"56a608b3","1","1113.09","1 order"
"56ab482b","1","161.84","1 order"
"56afe86a","1","168.00","1 order"
"56b08659","1","168.00","1 order"
"56b0e13c","1","126.00","1 order"
"56b5c010","1","480.00","1 order"
"56bd461b","1","21.66","1 order"
"56bf6743","1","164.24","1 order"
"56c0426e","1","24.00","1 order"
"56c2cd40","2","283.02","2-3 orders"
"56c51960","1","22.80","1 order"
"56db5974","1","480.00","1 order"
"56e16728","1","1800.00","1 order"
"56e8a8be","2","336.00","2-3 orders"
"56ec2dd2","1","134.40","1 order"
"56ef94f9","1","149.36","1 order"
"56efdccb","1","146.59","1 order"
"56f38cdb","1","480.00","1 order"
"56f5c6d0","1","312.46","1 order"
"56f67134","1","168.00","1 order"
"56f6be23","1","24.00","1 order"
"56f806f6","1","140.91","1 order"
"56fb7f47","1","480.00","1 order"
"5706e1f4","1","480.00","1 order"
"5708178f","1","168.00","1 order"
"5709c83e","1","329.50","1 order"
"570de65e","1","168.00","1 order"
"570ff91e","1","480.00","1 order"
"5714cb1c","1","49.98","1 order"
"5717d384","1","1645.21","1 order"
"5724d79a","1","299.96","1 order"
"57307abe","1","179.22","1 order"
"575a3774","1","21.16","1 order"
"5767429d","2","1940.18","2-3 orders"
"576bc399","1","1133.64","1 order"
"576f4fb0","2","49.80","2-3 orders"
"5774227a","1","184.90","1 order"
"57756241","1","168.00","1 order"
"57767add","1","25.24","1 order"
"577bdbb6","2","328.84","2-3 orders"
"577c8dff","1","168.00","1 order"
"578e080a","1","164.42","1 order"
"579d2068","1","168.00","1 order"
"579dadfb","1","160.34","1 order"
"57a547f8","1","24.00","1 order"
"57a62d3f","1","168.00","1 order"
"57a82813","1","149.90","1 order"
"57a9c737","1","436.65","1 order"
"57ab69c1","1","480.00","1 order"
"57ae2f3a","1","112.83","1 order"
"57b1e7d1","1","23.98","1 order"
"57b45478","1","432.00","1 order"
"57bccb3d","1","24.00","1 order"
"57c0713f","1","24.00","1 order"
"57c16ebc","1","142.80","1 order"
"57c6ec1c","1","168.00","1 order"
"57c71c59","1","480.00","1 order"
"57cf0952","1","168.00","1 order"
"57d08ab2","1","181.02","1 order"
"57d3e0d5","1","168.00","1 order"
"57d4bd55","2","438.03","2-3 orders"
"57d8125a","1","359.40","1 order"
"57d8450c","1","188.15","1 order"
"57d98bff","1","148.05","1 order"
"57dd5bda","1","13.98","1 order"
"57df2ece","1","24.00","1 order"
"57e0d905","1","160.61","1 order"
"57e1a21c","1","480.00","1 order"
"57e390","1","168.00","1 order"
"57e6445f","2","336.00","2-3 orders"
"57e7d61b","1","168.00","1 order"
"57ebc618","1","21.74","1 order"
"57f05406","1","24.00","1 order"
"57f1e1d5","1","23.10","1 order"
"57f26b8e","1","357.14","1 order"
"57f2d924","1","14.80","1 order"
"57f42552","1","24.00","1 order"
"57f724b4","1","168.00","1 order"
"58005767","1","22.98","1 order"
"58035b0d","1","21.60","1 order"
"5807bd41","1","168.00","1 order"
"5807fb96","1","480.00","1 order"
"58092bfc","1","480.00","1 order"
"580dc583","1","21.60","1 order"
"580f42f3","1","49.98","1 order"
"581535b8","1","146.29","1 order"
"58178cbf","1","480.00","1 order"
"5819585","1","167.76","1 order"
"5819cab5","1","142.80","1 order"
"581c85fc","1","24.49","1 order"
"5820dc6a","1","480.00","1 order"
"5821ee80","1","20.74","1 order"
"5822c01e","1","480.00","1 order"
"5823b9cd","1","1483.94","1 order"
"582a6cad","2","960.00","2-3 orders"
"582b337e","1","168.00","1 order"
"582cc3ee","1","24.00","1 order"
"5830adb7","1","430.19","1 order"
"58328657","1","23.24","1 order"
"583309d4","1","480.00","1 order"
"5836ba17","1","1499.60","1 order"
"5838327c","1","381.78","1 order"
"58442013","1","24.10","1 order"
"584518b2","1","148.05","1 order"
"58459ade","1","60.63","1 order"
"58463e1a","1","408.58","1 order"
"584a25bf","1","168.00","1 order"
"5854ba0b","1","159.60","1 order"
"585537d9","1","162.90","1 order"
"5857cc06","1","150.41","1 order"
"585967a5","1","49.98","1 order"
"585c921c","1","445.18","1 order"
"585fac15","2","336.00","2-3 orders"
"586459dc","2","46.36","2-3 orders"
"586e1d97","1","480.00","1 order"
"5870ed1d","1","18.99","1 order"
"58712346","1","168.00","1 order"
"587ea69e","1","168.00","1 order"
"587f26d4","1","168.00","1 order"
"5883cf96","1","164.88","1 order"
"58895dea","1","149.90","1 order"
"588967ef","1","150.68","1 order"
"588c7491","1","24.00","1 order"
"5896a011","1","168.00","1 order"
"589832dc","1","168.00","1 order"
"58a5ea4a","1","165.36","1 order"
"58a968ad","1","175.22","1 order"
"58b06b7b","1","148.51","1 order"
"58b54def","2","0.00","2-3 orders"
"58b82024","1","168.00","1 order"
"58bf8ad7","1","356.92","1 order"
"58c29887","1","24.36","1 order"
"58c66f8f","1","370.62","1 order"
"58c7293d","1","151.20","1 order"
"58d0ba94","1","1018.30","1 order"
"58d2215","1","168.00","1 order"
"58d3eb01","1","168.00","1 order"
"58d5c33d","1","136.25","1 order"
"58d8c9ee","1","154.76","1 order"
"58dd559f","1","1037.36","1 order"
"58dfa453","1","49.98","1 order"
"58e2e987","1","24.00","1 order"
"58e84eb6","1","169.39","1 order"
"58f358f7","1","1330.50","1 order"
"58f71579","1","480.00","1 order"
"58fa3651","1","57.00","1 order"
"5900038d","1","167.40","1 order"
"5902d225","1","155.69","1 order"
"59030ce8","1","480.00","1 order"
"5903a125","1","150.61","1 order"
"59080d31","1","167.76","1 order"
"590c68e2","1","24.00","1 order"
"590e871b","1","1951.95","1 order"
"591278b9","1","1198.00","1 order"
"591696c8","1","138.70","1 order"
"5916f6c4","1","166.44","1 order"
"59173a1e","3","5803.20","2-3 orders"
"591b2449","1","164.42","1 order"
"591b869d","1","147.85","1 order"
"591edf7a","1","48.28","1 order"
"592745f1","1","480.00","1 order"
"592c6cfb","1","146.21","1 order"
"592d38be","1","60.13","1 order"
"592e562d","1","481.69","1 order"
"59312de9","1","168.00","1 order"
"5933023","1","113.85","1 order"
"59348b27","1","168.00","1 order"
"59360f0e","1","21.80","1 order"
"5938b7db","1","168.00","1 order"
"59396873","1","337.55","1 order"
"5939f701","1","353.78","1 order"
"594486c1","1","18.56","1 order"
"5944d8dd","1","24.00","1 order"
"594dd17d","1","14.88","1 order"
"594f3277","1","24.00","1 order"
"5951a6e8","1","168.00","1 order"
"59546b39","1","24.00","1 order"
"5955fe88","1","168.00","1 order"
"595699ae","2","148.64","2-3 orders"
"59575b5f","1","477.06","1 order"
"595955eb","1","168.00","1 order"
"595e10b2","1","451.10","1 order"
"59616bd1","1","480.00","1 order"
"59660cbc","1","168.00","1 order"
"596703cd","1","139.65","1 order"
"596a3970","1","154.75","1 order"
"596ad2ec","1","480.00","1 order"
"596e85bf","1","147.75","1 order"
"597bc458","1","23.20","1 order"
"597c11ba","1","1800.00","1 order"
"597fe496","1","194.02","1 order"
"598c0fe1","1","1244.09","1 order"
"598eeece","1","164.69","1 order"
"59932a88","1","169.42","1 order"
"59961748","1","149.42","1 order"
"5998a75c","1","168.00","1 order"
"599c61c1","1","168.00","1 order"
"59a6b8a2","1","898.50","1 order"
"59aa35c0","1","168.00","1 order"
"59aa78a7","1","136.52","1 order"
"59abecbb","1","23.28","1 order"
"59b0cb25","1","49.98","1 order"
"59b0cd10","1","168.00","1 order"
"59b1f077","1","168.00","1 order"
"59b622a3","2","312.48","2-3 orders"
"59b63f6c","2","336.00","2-3 orders"
"59b720d6","1","24.00","1 order"
"59b7f2ef","2","618.30","2-3 orders"
"59b8bd0d","1","168.00","1 order"
"59ce5d57","1","175.22","1 order"
"59ce7700","1","412.00","1 order"
"59d7fc0e","1","155.85","1 order"
"59da6b92","1","135.44","1 order"
"59deca1d","1","1129.80","1 order"
"59e2798b","1","477.33","1 order"
"59e28b32","1","306.53","1 order"
"59e29448","1","168.00","1 order"
"59e34136","1","25.58","1 order"
"59e73aa3","1","168.00","1 order"
"59ec3f32","1","1198.00","1 order"
"59eda254","1","168.00","1 order"
"59f07b66","1","168.00","1 order"
"59f1d471","1","168.00","1 order"
"5a0016e6","1","1198.00","1 order"
"5a01fb0d","1","49.98","1 order"
"5a026811","1","24.00","1 order"
"5a0e69af","1","480.00","1 order"
"5a0f2640","1","49.98","1 order"
"5a113032","1","168.00","1 order"
"5a12647c","1","168.00","1 order"
"5a16e688","1","140.05","1 order"
"5a1c9d79","2","830.26","2-3 orders"
"5a1cbed4","1","2021.22","1 order"
"5a25686d","2","328.84","2-3 orders"
"5a29ce94","1","168.00","1 order"
"5a2b3e02","1","480.00","1 order"
"5a2b4f77","2","275.50","2-3 orders"
"5a318062","1","383.03","1 order"
"5a3807bf","2","324.42","2-3 orders"
"5a3a09be","1","153.39","1 order"
"5a3bbd48","1","168.00","1 order"
"5a3beadf","1","386.08","1 order"
"5a3c6b5f","1","23.24","1 order"
"5a443282","1","160.34","1 order"
"5a4560df","1","150.61","1 order"
"5a4bc900","1","24.00","1 order"
"5a4c37d6","2","358.44","2-3 orders"
"5a4c4a88","1","408.00","1 order"
"5a4d0b76","1","22.40","1 order"
"5a4deb9f","1","480.00","1 order"
"5a4e3585","1","480.00","1 order"
"5a4f5870","1","168.00","1 order"
"5a5164fb","1","168.00","1 order"
"5a565673","1","1218.44","1 order"
"5a565e60","1","240.00","1 order"
"5a58e2e3","1","168.00","1 order"
"5a5c95b6","2","91.56","2-3 orders"
"5a5d4e6e","2","48.00","2-3 orders"
"5a62b484","2","2138.06","2-3 orders"
"5a6a01db","1","24.00","1 order"
"5a6f2470","1","1104.63","1 order"
"5a6faa86","1","142.80","1 order"
"5a702259","1","24.49","1 order"
"5a71b03c","1","168.00","1 order"
"5a71c547","2","99.96","2-3 orders"
"5a73eabc","1","168.00","1 order"
"5a76db6b","1","480.00","1 order"
"5a79012a","1","155.08","1 order"
"5a795469","1","156.53","1 order"
"5a7b6c3a","1","439.20","1 order"
"5a7cd787","2","1198.00","2-3 orders"
"5a891dd5","1","415.13","1 order"
"5a8a7f0e","2","281.38","2-3 orders"
"5a8abc3c","1","151.20","1 order"
"5a8b90ec","1","168.00","1 order"
"5a8c03f8","1","24.00","1 order"
"5a8d2503","1","23.14","1 order"
"5a901690","2","336.00","2-3 orders"
"5a93081f","1","24.73","1 order"
"5a9a8bfb","1","49.98","1 order"
"5a9ce5f1","1","22.84","1 order"
"5a9f3dec","1","480.00","1 order"
"5aa4b4a0","1","168.00","1 order"
"5aa5112b","1","168.00","1 order"
"5aa57df9","1","18.19","1 order"
"5aa61f6d","1","168.00","1 order"
"5aa708d1","1","168.00","1 order"
"5aa8c183","1","168.00","1 order"
"5aaf8a6b","1","168.00","1 order"
"5aafb50c","1","24.00","1 order"
"5ab20fc4","1","188.43","1 order"
"5ab97853","1","24.26","1 order"
"5ab9edd3","1","480.00","1 order"
"5abb1ba0","1","438.72","1 order"
"5abde49a","1","24.00","1 order"
"5ac3e110","1","168.00","1 order"
"5ac87772","1","22.05","1 order"
"5aca9f63","1","1913.29","1 order"
"5acae164","1","24.00","1 order"
"5ad03366","2","48.98","2-3 orders"
"5add2e7f","1","177.28","1 order"
"5ae1614b","1","332.80","1 order"
"5ae46e33","1","21.70","1 order"
"5aea36bf","1","314.24","1 order"
"5aee6c6b","1","12.00","1 order"
"5af855a2","1","160.82","1 order"
"5af917dd","2","124.90","2-3 orders"
"5afcf1f8","1","46.80","1 order"
"5aff361d","1","24.00","1 order"
"5b00a6fb","1","352.62","1 order"
"5b05d042","1","135.54","1 order"
"5b119b3a","1","23.66","1 order"
"5b13e0e5","1","24.00","1 order"
"5b17096a","1","168.00","1 order"
"5b1a281d","1","168.00","1 order"
"5b1b37c9","1","168.00","1 order"
"5b288c4b","1","168.00","1 order"
"5b292f43","1","22.98","1 order"
"5b2df103","1","485.11","1 order"
"5b3268ff","1","23.98","1 order"
"5b34de85","1","1198.00","1 order"
"5b3e957e","1","480.00","1 order"
"5b41e12a","1","168.00","1 order"
"5b4419ca","1","24.00","1 order"
"5b44b0c1","1","168.00","1 order"
"5b47488a","1","168.00","1 order"
"5b4a8444","1","15.36","1 order"
"5b4e52a3","1","141.42","1 order"
"5b4e5bb4","2","592.46","2-3 orders"
"5b548ea5","1","21.27","1 order"
"5b591574","1","168.00","1 order"
"5b5b24af","1","394.59","1 order"
"5b6351ee","1","168.00","1 order"
"5b6515f4","1","24.00","1 order"
"5b67897e","1","1716.08","1 order"
"5b68edc0","1","168.00","1 order"
"5b6c45b7","1","168.00","1 order"
"5b6ed2ba","1","425.85","1 order"
"5b70b83a","1","24.00","1 order"
"5b711f94","1","18.09","1 order"
"5b7467d6","1","168.00","1 order"
"5b7a6864","1","480.00","1 order"
"5b7d0ff4","1","155.42","1 order"
"5b7d61f5","1","142.02","1 order"
"5b7f6f7b","1","24.00","1 order"
"5b825df0","1","168.00","1 order"
"5b836085","2","336.00","2-3 orders"
"5b8c6141","1","29.54","1 order"
"5b8d3212","1","24.00","1 order"
"5b9140c9","1","168.00","1 order"
"5b92cddb","1","168.00","1 order"
"5b9cf7ba","1","24.00","1 order"
"5ba4bbde","3","848.92","2-3 orders"
"5ba6f2c0","1","162.06","1 order"
"5baa1f63","1","24.49","1 order"
"5baa717e","1","21.82","1 order"
"5bad1d7a","1","326.61","1 order"
"5bb1be5e","1","168.00","1 order"
"5bb21b06","1","480.00","1 order"
"5bb5b0da","1","472.74","1 order"
"5bb79974","1","24.00","1 order"
"5bca8295","1","403.88","1 order"
"5bd1f31a","1","1393.64","1 order"
"5bd294ba","2","317.80","2-3 orders"
"5bd86237","1","150.52","1 order"
"5bdbb45a","2","38.70","2-3 orders"
"5be1b721","1","168.00","1 order"
"5be46316","1","384.00","1 order"
"5be5524a","1","325.61","1 order"
"5bea6d7b","1","417.74","1 order"
"5bf1bfad","1","357.52","1 order"
"5bf2acb3","1","168.00","1 order"
"5bf4f6a7","1","168.00","1 order"
"5bf99c58","1","168.00","1 order"
"5bfb1bd3","1","480.00","1 order"
"5bfd6dc2","1","1679.72","1 order"
"5bfdc38b","1","146.59","1 order"
"5bfe1f77","1","24.00","1 order"
"5c051c08","1","168.00","1 order"
"5c054131","1","22.52","1 order"
"5c0c1189","2","570.50","2-3 orders"
"5c0d6f58","1","173.15","1 order"
"5c0f135a","1","168.00","1 order"
"5c10c42c","2","336.00","2-3 orders"
"5c117af0","1","192.53","1 order"
"5c138f9a","1","16.31","1 order"
"5c14f806","1","480.00","1 order"
"5c1ecfa3","1","149.90","1 order"
"5c217555","1","168.00","1 order"
"5c222386","1","20.15","1 order"
"5c24e264","1","24.00","1 order"
"5c2515ca","2","336.00","2-3 orders"
"5c2d2fd5","1","18.99","1 order"
"5c2d6b95","1","113.56","1 order"
"5c3145bd","1","168.00","1 order"
"5c4fab43","1","1440.00","1 order"
"5c53105a","1","168.00","1 order"
"5c557750","1","168.00","1 order"
"5c59a5be","1","22.05","1 order"
"5c5e1ee9","1","168.00","1 order"
"5c6fbe0e","1","49.98","1 order"
"5c6ff79c","1","367.06","1 order"
"5c70f852","1","168.00","1 order"
"5c71bd0d","1","23.26","1 order"
"5c753554","1","798.00","1 order"
"5c75386a","1","24.00","1 order"
"5c7c519f","1","171.36","1 order"
"5c8711ad","1","141.64","1 order"
"5c8dc481","1","23.12","1 order"
"5c8e1645","1","328.87","1 order"
"5c8eadb9","1","150.61","1 order"
"5c9088df","1","167.76","1 order"
"5c937387","1","136.25","1 order"
"5ca30cc4","1","326.72","1 order"
"5ca482b4","1","24.00","1 order"
"5ca651c9","1","24.00","1 order"
"5cab2e23","1","480.00","1 order"
"5cb01b4a","1","321.29","1 order"
"5cb05cb1","1","168.00","1 order"
"5cb47c5d","1","49.98","1 order"
"5cb4ee6f","1","1800.00","1 order"
"5cb5fa66","1","168.00","1 order"
"5cbd5d86","1","480.00","1 order"
"5cc2520b","1","168.00","1 order"
"5cc3ba7e","1","23.03","1 order"
"5cc9065d","1","2509.67","1 order"
"5ccb391c","1","165.58","1 order"
"5ccbecd3","1","168.00","1 order"
"5cd298df","1","24.00","1 order"
"5cd53fc2","1","168.00","1 order"
"5cd5a1fc","1","1944.00","1 order"
"5cd6e071","1","168.00","1 order"
"5cde7ea1","1","23.26","1 order"
"5cdf1402","1","168.00","1 order"
"5ce6126a","1","480.00","1 order"
"5ce78e9b","1","170.42","1 order"
"5cec392e","2","920.04","2-3 orders"
"5cefb598","1","153.08","1 order"
"5cf10c23","1","24.00","1 order"
"5cf6d68c","2","336.00","2-3 orders"
"5cf78fab","1","23.83","1 order"
"5cfe25de","1","168.00","1 order"
"5d06c572","1","146.59","1 order"
"5d0cd45c","1","1198.00","1 order"
"5d0d4410","1","21.80","1 order"
"5d0e7051","1","416.75","1 order"
"5d100c1c","1","175.86","1 order"
"5d1018ae","1","21.91","1 order"
"5d107d4a","1","168.00","1 order"
"5d10c5a6","1","168.00","1 order"
"5d110855","1","149.42","1 order"
"5d17741a","1","168.00","1 order"
"5d17e1f2","1","24.00","1 order"
"5d2d174e","1","139.56","1 order"
"5d2de196","1","162.88","1 order"
"5d3877dc","1","142.80","1 order"
"5d3dca2b","1","22.40","1 order"
"5d3e0ada","1","276.70","1 order"
"5d40865d","1","480.00","1 order"
"5d49e7c3","1","141.51","1 order"
"5d4c3016","1","168.00","1 order"
"5d4ee586","1","472.26","1 order"
"5d5192f8","1","161.05","1 order"
"5d537b76","2","489.18","2-3 orders"
"5d53f846","2","102.46","2-3 orders"
"5d595bbf","1","23.56","1 order"
